age;gender;loan_balance_0m
27;Ì;0
45;Ì;323426.65
39;Ì;0
47;Ì;859825.82
61;Ì;0
52;Ì;0
37;Ì;23242.6
34;Ì;0
65;Ì;0
29;Ì;0
32;Ì;0
38;Ì;0
45;Ì;485724.73
38;Ì;0
17;Ì;0
28;Ì;0
43;Ì;14307.01
36;Ì;0
28;Ì;1232514.04
34;Ì;0
30;Ì;0
42;Ì;0
22;Ì;0
22;Ì;0
52;Ì;0
37;Ì;0
53;Ì;0
24;Ì;0
57;Ì;0
43;Ì;0
27;Ì;210011.92
39;Ì;0
52;Ì;0
24;Ì;0
60;Ì;459895.09
35;F;0
29;F;0
44;F;0
36;Ì;833546.93
40;Ì;0
49;Ì;62424.71
20;F;0
43;F;64194.36
24;Ì;0
52;F;0
50;F;0
53;F;0
46;Ì;0
50;F;301546.45
29;Ì;0
34;Ì;0
33;F;0
27;Ì;0
29;F;0
45;F;0
37;F;0
53;Ì;329228.1
38;Ì;125174.26
43;Ì;0
44;Ì;0
53;Ì;0
27;Ì;0
45;Ì;0
39;F;0
44;Ì;0
22;F;0
26;Ì;0
72;F;0
66;F;0
39;Ì;0
45;F;0
41;F;156711.52
40;F;0
19;Ì;0
34;Ì;382889.44
70;F;0
44;F;0
50;F;0
39;Ì;529006.02
34;Ì;222718.3
57;F;400952.07
17;F;0
64;Ì;0
31;Ì;678494.47
17;Ì;0
49;Ì;49313.55
36;Ì;325543.08
57;Ì;352057.57
59;Ì;0
23;F;0
42;F;0
48;F;0
30;F;512065.37
63;F;0
29;Ì;0
54;Ì;0
38;F;0
34;Ì;134216.09
50;Ì;0
29;Ì;0
41;F;0
35;Ì;969540.93
41;F;26925.14
22;F;0
37;Ì;941194.56
33;Ì;0
31;F;0
55;Ì;0
42;F;0
33;F;494336.12
22;F;0
54;F;0
33;F;374843.27
60;Ì;0
57;Ì;0
30;Ì;1149508.29
28;F;0
53;F;0
59;Ì;0
39;Ì;0
45;Ì;0
38;F;0
35;F;0
25;;0
42;F;0
27;F;0
24;;0
39;F;0
29;Ì;0
25;Ì;0
43;Ì;0
23;;0
59;Ì;0
30;Ì;0
58;F;0
37;F;0
82;Ì;0
39;Ì;0
30;F;0
44;Ì;0
40;Ì;0
77;F;0
29;F;0
51;F;0
56;Ì;0
23;F;0
46;F;0
23;Ì;0
41;F;0
48;F;0
23;F;0
36;F;0
55;Ì;0
31;Ì;0
33;Ì;752332.05
31;Ì;0
38;F;0
63;F;0
68;F;0
34;Ì;0
47;Ì;297559.68
36;F;0
52;Ì;0
32;F;23834.99
39;F;47125.43
40;Ì;0
44;Ì;0
43;Ì;0
22;Ì;0
28;Ì;0
28;Ì;0
35;Ì;0
31;F;0
31;F;0
62;F;0
37;Ì;0
37;F;0
38;Ì;33274.04
43;F;0
33;F;3301.13
17;F;0
77;Ì;0
50;Ì;0
39;F;199140.62
18;Ì;0
59;Ì;0
34;F;0
28;Ì;350591.36
59;F;0
43;Ì;685554.62
41;Ì;0
31;Ì;204723.85
29;;0
34;F;16971.49
27;Ì;0
28;Ì;0
44;F;55741.49
32;Ì;0
20;;0
30;Ì;0
25;Ì;69188.86
23;F;0
33;F;0
58;Ì;0
39;Ì;0
29;Ì;0
36;F;0
61;F;0
38;Ì;0
27;F;0
27;Ì;0
44;Ì;0
40;Ì;851219.79
16;F;0
34;Ì;0
54;F;0
57;Ì;0
37;Ì;0
33;Ì;43355.74
30;Ì;0
22;Ì;0
27;Ì;0
29;Ì;0
50;Ì;0
30;Ì;0
55;Ì;0
36;F;0
30;Ì;0
52;F;0
24;;0
52;Ì;0
37;F;0
34;F;0
28;Ì;0
21;;0
36;Ì;0
38;F;0
36;Ì;0
53;F;0
24;Ì;0
60;Ì;0
34;F;0
48;Ì;0
21;F;0
21;Ì;0
36;F;0
36;F;0
26;Ì;0
39;Ì;752894.85
56;Ì;0
36;F;47476.44
44;Ì;0
50;Ì;0
52;F;63901.43
21;F;0
34;F;99166.9
30;F;1369295.41
16;F;0
59;Ì;0
31;F;0
55;Ì;32449.74
47;F;0
28;F;0
42;F;0
46;Ì;0
28;F;885093.44
21;F;0
34;Ì;20333.49
43;Ì;0
58;F;0
37;Ì;14470.86
50;Ì;0
33;F;0
48;F;0
41;F;0
39;F;0
66;Ì;50280.54
20;Ì;0
78;F;0
35;F;0
21;F;0
52;Ì;535761.26
34;F;0
42;F;0
43;Ì;0
31;Ì;0
36;F;32600.51
47;F;0
51;Ì;0
27;F;0
34;Ì;0
38;Ì;0
27;Ì;0
63;F;0
53;Ì;120164.54
45;Ì;0
50;F;0
44;F;0
33;F;0
32;Ì;0
48;F;36783.76
45;F;0
41;Ì;0
45;Ì;0
57;F;0
55;F;0
56;F;546989.23
71;F;0
45;F;0
68;Ì;0
30;Ì;0
29;Ì;60206.89
35;Ì;0
36;Ì;0
39;F;0
46;Ì;0
55;Ì;0
37;F;0
31;F;0
37;F;0
66;F;0
33;F;0
43;Ì;0
43;Ì;0
43;Ì;0
40;Ì;0
31;Ì;67992.53
45;F;203577.29
51;Ì;0
55;Ì;321162.74
34;Ì;0
32;F;0
24;Ì;0
26;Ì;0
25;Ì;0
56;F;0
37;F;0
29;Ì;0
29;Ì;0
39;Ì;41651.4
58;Ì;0
27;Ì;0
57;Ì;0
45;F;0
46;F;0
55;Ì;0
44;;0
61;Ì;0
20;F;0
53;F;0
54;F;0
52;F;0
57;F;45112.26
55;F;0
40;F;2880.37
49;F;2520.2
48;Ì;0
29;Ì;0
47;Ì;177548.67
33;Ì;61865.07
30;F;0
57;Ì;0
45;Ì;0
60;Ì;0
33;Ì;0
42;Ì;0
54;Ì;235562.36
30;Ì;1141422.82
55;Ì;0
46;Ì;347470.37
41;Ì;642509.68
43;Ì;136331.79
38;Ì;0
33;F;0
34;Ì;417236.11
43;Ì;0
35;F;0
64;F;0
55;F;0
41;F;0
45;F;0
29;Ì;0
39;Ì;0
47;F;0
54;F;220525.01
20;F;0
19;F;0
36;F;334348.08
21;F;0
63;F;0
45;F;0
28;F;0
44;F;0
37;Ì;0
35;F;0
33;F;0
19;F;0
54;F;0
25;Ì;0
55;Ì;0
32;Ì;0
32;Ì;0
23;F;0
57;F;132820.27
53;F;597578.71
37;F;0
60;Ì;0
43;Ì;0
41;Ì;0
34;;0
58;Ì;0
44;Ì;0
40;Ì;0
38;Ì;0
57;Ì;0
33;Ì;0
26;Ì;0
42;Ì;2473322.43
54;Ì;0
33;Ì;0
27;Ì;0
40;Ì;0
27;F;0
20;F;0
38;F;0
36;F;0
41;F;0
56;Ì;979544.1
46;F;0
30;Ì;0
41;F;42210.23
63;F;870925.61
20;F;0
60;Ì;0
42;Ì;0
25;Ì;0
32;F;0
55;F;0
33;Ì;182728.67
44;F;0
36;Ì;179375.05
31;Ì;164633.35
31;F;0
64;F;0
56;F;0
45;F;0
58;Ì;0
53;Ì;0
30;F;0
31;Ì;72956.94
62;F;0
32;F;0
39;Ì;0
36;Ì;1000
40;Ì;0
41;Ì;390095.7
45;Ì;0
51;Ì;270897.31
49;Ì;51209.96
29;Ì;1019946.17
37;Ì;17977.51
40;F;0
28;Ì;0
36;Ì;0
27;F;0
55;F;0
55;Ì;0
30;F;0
16;F;0
53;F;0
66;Ì;0
53;F;133478.25
55;Ì;0
29;F;0
37;F;352966.88
54;F;0
22;Ì;0
45;Ì;264015.32
40;Ì;0
43;Ì;0
54;F;320917.59
23;F;0
34;F;0
42;Ì;0
39;F;0
33;Ì;149800.6
45;F;21529.1
60;F;325695.23
48;F;0
56;Ì;139449.84
33;F;323151.3
42;Ì;114202.78
46;Ì;405038.11
43;Ì;0
37;Ì;0
38;Ì;113599.45
32;F;14746.34
36;Ì;74128.81
48;F;0
24;Ì;0
40;F;0
59;F;0
31;F;0
53;F;0
36;F;26041.67
58;F;0
38;F;0
28;Ì;236381.36
28;Ì;0
44;Ì;0
38;Ì;0
59;Ì;0
64;Ì;22049.37
33;Ì;459697.49
34;F;0
24;F;0
27;F;0
41;F;46218.98
54;F;0
44;F;0
70;F;0
36;F;0
42;F;124283.58
35;Ì;12128.98
18;Ì;0
39;Ì;0
16;Ì;0
39;Ì;0
33;F;0
32;F;0
59;F;0
23;Ì;0
32;F;0
16;Ì;0
38;Ì;0
30;F;0
47;F;0
66;F;0
38;F;0
47;F;0
33;Ì;0
30;Ì;20037.46
32;Ì;0
34;F;0
23;Ì;0
50;Ì;0
45;Ì;0
23;F;0
35;Ì;0
49;F;0
35;F;0
42;F;0
44;F;0
71;Ì;0
27;F;0
62;F;0
38;Ì;0
71;F;0
40;F;0
37;F;0
53;Ì;236641.74
35;F;0
33;F;0
36;Ì;0
23;F;0
49;F;0
63;F;0
46;Ì;0
36;Ì;0
63;Ì;0
29;Ì;0
50;Ì;0
33;Ì;0
42;Ì;0
42;Ì;0
30;Ì;0
40;Ì;0
54;F;7513.08
35;Ì;0
33;Ì;0
29;Ì;0
51;F;0
32;Ì;0
38;Ì;1587753.59
23;F;0
32;Ì;0
64;F;0
50;F;0
23;F;0
29;F;0
61;F;0
46;F;0
40;F;0
30;F;0
48;Ì;0
61;Ì;0
65;Ì;0
28;F;0
24;Ì;69949.51
54;Ì;0
27;F;0
38;F;0
55;Ì;38768.63
31;Ì;0
30;F;144312.34
52;F;0
62;F;40676.43
17;F;0
18;F;0
43;F;0
45;F;0
51;Ì;14675680.03
49;Ì;0
39;F;0
39;Ì;0
60;Ì;830203.99
32;Ì;0
39;Ì;0
34;Ì;1204596.05
30;Ì;0
60;F;0
34;F;0
28;Ì;0
36;Ì;0
37;F;0
39;F;610000
44;Ì;0
23;Ì;0
43;F;0
61;Ì;0
47;F;76156.27
81;F;0
58;Ì;0
43;Ì;0
48;Ì;0
46;F;988519.22
33;F;957125.13
48;Ì;684952.05
41;F;0
25;F;42637.86
49;F;0
30;F;0
42;F;0
60;Ì;0
53;Ì;632773.78
54;F;149663.46
27;F;0
32;;0
24;F;0
58;Ì;171221.38
68;F;0
33;Ì;0
33;Ì;412906.38
62;F;0
61;Ì;243299.15
17;Ì;0
71;Ì;0
26;Ì;0
48;F;513055.55
58;F;0
45;F;1354809.3
22;Ì;0
34;Ì;0
46;F;0
31;F;0
42;F;19954.18
33;F;0
69;F;0
40;F;0
35;F;0
50;Ì;0
43;F;0
27;Ì;0
35;Ì;1053274.82
29;Ì;0
39;F;0
71;F;0
42;F;0
38;F;2098049.76
41;F;235220.65
45;F;0
28;F;0
42;F;7432.43
47;F;0
41;F;0
25;F;0
56;F;29854.74
33;F;211138.38
33;F;10254.72
35;Ì;0
27;Ì;0
51;F;107262.47
86;Ì;0
28;F;0
24;F;94194.79
23;F;0
30;Ì;0
55;F;0
44;Ì;0
48;Ì;0
21;Ì;0
39;Ì;770773.62
53;Ì;639686.78
33;;0
29;F;0
55;F;0
45;F;112901.92
29;Ì;0
75;F;0
27;Ì;0
38;Ì;0
27;Ì;471056.59
36;F;0
59;Ì;604636.88
31;Ì;0
44;Ì;0
30;Ì;548527.75
34;Ì;0
32;F;0
26;Ì;0
37;F;0
38;F;200795.95
31;F;0
18;F;0
40;F;0
30;Ì;77179.59
29;F;0
38;Ì;195429.74
36;F;871892.72
47;F;0
57;F;0
26;F;0
37;Ì;2018314.9
42;Ì;0
50;F;0
36;F;0
82;Ì;0
24;F;0
54;Ì;0
32;Ì;0
59;F;304763.28
31;F;159404.67
62;F;500574.83
59;F;616571.53
37;F;0
20;Ì;0
32;Ì;0
17;Ì;0
39;Ì;0
41;F;0
49;F;0
18;Ì;0
17;;0
56;F;100807.75
19;Ì;0
31;F;0
28;F;18353.4
27;F;0
24;Ì;0
37;Ì;0
30;F;0
36;Ì;0
28;F;0
27;Ì;0
29;Ì;0
40;F;0
71;F;0
37;Ì;0
28;F;631653.54
50;Ì;852645.43
52;F;0
57;F;0
31;F;5120.18
61;F;0
54;;0
40;F;0
37;Ì;0
31;F;0
55;F;201114.23
57;Ì;0
61;F;0
47;Ì;0
44;F;0
49;Ì;133318.51
23;Ì;161324.66
20;Ì;0
42;F;0
33;F;0
28;Ì;0
40;Ì;0
46;Ì;1489582.91
56;F;0
29;F;21232.06
54;F;0
27;F;0
27;F;0
28;F;0
31;F;0
49;F;0
49;F;0
49;Ì;0
26;Ì;0
37;Ì;558659.22
36;Ì;0
70;Ì;0
28;Ì;0
28;F;0
34;Ì;897926.84
28;Ì;0
38;F;0
33;F;0
54;F;152634.44
42;F;0
37;Ì;61623.03
30;Ì;0
53;Ì;0
43;Ì;0
51;Ì;0
70;Ì;0
47;Ì;0
35;Ì;0
69;Ì;0
39;Ì;861581.51
45;F;1902795.38
21;Ì;0
39;F;0
32;F;775183.85
33;F;0
31;F;0
31;F;0
38;F;0
63;F;0
33;F;0
71;F;0
59;F;0
49;F;48398.63
39;F;0
49;F;467209.9
33;F;85805.76
44;F;0
41;F;0
36;F;0
46;F;0
55;Ì;0
34;Ì;236905.97
51;Ì;0
56;Ì;0
29;Ì;0
43;Ì;0
35;F;0
63;F;0
57;F;0
48;F;0
43;F;40641.07
50;F;0
60;F;0
26;Ì;0
31;Ì;0
54;Ì;861189.73
32;Ì;55937.83
30;Ì;698818.37
35;F;0
31;F;0
36;F;0
37;F;0
61;F;0
31;Ì;0
22;Ì;0
43;F;0
38;F;0
42;F;209616.04
32;F;0
34;F;0
54;F;166815.53
33;Ì;0
59;Ì;0
54;Ì;0
63;Ì;0
46;Ì;0
45;Ì;0
49;Ì;0
44;Ì;0
35;Ì;0
33;Ì;0
35;Ì;459060.35
39;Ì;1000000
39;Ì;0
37;Ì;0
31;Ì;123954.4
35;Ì;0
43;Ì;0
28;Ì;0
47;Ì;404049.15
46;Ì;32090.46
46;Ì;0
58;Ì;62184.29
48;Ì;0
39;Ì;0
35;Ì;0
49;Ì;0
60;Ì;0
45;F;83900.34
47;F;0
42;F;0
50;Ì;0
18;Ì;0
19;Ì;0
30;F;0
61;F;0
44;F;284495.07
52;F;0
54;F;593988.52
40;Ì;585642.94
74;Ì;0
43;;0
33;;0
34;F;0
23;Ì;0
52;Ì;0
32;Ì;0
32;Ì;57380.78
44;F;0
49;F;0
39;F;0
35;Ì;0
32;F;0
55;F;0
48;Ì;345284.15
54;F;0
45;Ì;213065.49
57;Ì;0
29;Ì;0
30;F;0
44;Ì;0
38;F;16483.65
39;Ì;219796.51
43;Ì;0
43;F;0
36;Ì;348994.05
33;Ì;0
36;Ì;0
34;Ì;0
56;Ì;0
30;F;0
47;F;539842.07
34;Ì;0
42;F;141818.67
42;Ì;0
29;Ì;0
44;F;0
70;Ì;0
34;Ì;0
20;F;0
34;F;0
53;Ì;0
38;Ì;0
37;Ì;0
64;F;0
34;Ì;0
64;F;0
81;F;0
25;F;0
52;F;0
29;F;564618.59
33;F;0
41;F;0
26;F;0
32;F;0
31;F;0
51;F;0
45;F;0
53;F;0
32;F;0
32;F;0
55;Ì;0
33;Ì;0
28;Ì;116763.18
39;Ì;0
20;Ì;0
53;Ì;0
34;Ì;0
54;F;5616.63
49;F;0
52;F;0
38;F;0
33;F;0
23;F;0
60;F;311754.48
35;F;426424.16
26;Ì;0
38;Ì;0
32;Ì;0
22;Ì;0
27;F;0
20;F;0
31;F;0
49;F;5969.95
58;F;258495.34
65;F;0
42;F;0
62;Ì;0
50;Ì;0
74;Ì;0
24;Ì;0
27;Ì;1413506.59
53;Ì;0
22;Ì;0
33;Ì;0
50;Ì;0
28;Ì;0
36;Ì;0
34;Ì;0
32;Ì;0
52;Ì;252266.8
66;Ì;0
26;Ì;0
40;Ì;0
23;Ì;28497.69
20;Ì;0
41;Ì;27813.06
63;Ì;6124.9
50;Ì;0
35;F;1127803.61
53;Ì;0
24;Ì;0
51;Ì;0
56;Ì;0
31;Ì;0
23;;0
34;F;0
39;F;0
38;Ì;0
44;F;0
33;Ì;69219.55
67;F;0
47;F;0
25;Ì;0
38;F;0
29;Ì;85420.48
41;Ì;0
48;;0
52;F;0
21;Ì;0
28;Ì;0
62;Ì;0
26;F;0
28;F;0
32;F;0
28;Ì;848705.99
36;Ì;212397.42
37;Ì;0
45;Ì;0
46;Ì;109899.14
37;Ì;104837.8
23;Ì;0
38;Ì;912063.63
22;F;0
23;Ì;0
62;Ì;0
26;Ì;0
49;Ì;0
48;Ì;23184.41
23;F;0
45;F;0
21;F;0
39;F;64916.96
55;F;0
42;F;0
47;Ì;0
37;F;0
35;F;0
48;F;0
30;Ì;0
43;Ì;0
25;F;0
62;Ì;0
37;F;570966.98
25;F;0
41;Ì;0
36;F;527628.19
30;Ì;0
62;F;0
30;F;0
61;Ì;236218.25
52;Ì;258282.64
38;F;0
31;F;0
52;F;0
31;Ì;232528.34
44;Ì;326493.63
29;Ì;0
27;Ì;0
45;Ì;600269.33
50;Ì;0
24;F;0
31;F;0
43;F;0
24;F;0
56;F;371027.55
30;Ì;0
31;F;0
43;F;0
38;F;74929.92
31;Ì;0
20;;0
23;Ì;0
48;F;161549.06
49;Ì;196741.53
42;F;18396.85
28;Ì;0
29;Ì;0
46;F;0
32;F;493655.72
61;Ì;0
34;Ì;0
38;Ì;0
40;Ì;0
32;Ì;0
49;Ì;0
49;F;0
41;F;0
55;Ì;0
33;F;328034.36
55;F;0
50;Ì;0
25;Ì;0
46;Ì;186712.35
29;Ì;366934
23;F;0
32;F;0
44;F;249406.72
35;F;0
41;Ì;65990.09
32;F;0
22;Ì;0
36;F;0
27;F;0
33;F;0
55;F;0
26;F;0
58;F;98399.97
40;F;0
31;F;93694.38
55;F;0
60;F;0
41;Ì;0
51;F;0
35;F;0
59;Ì;126600.54
65;Ì;0
39;Ì;862685.69
47;F;215959.59
55;F;0
53;F;0
43;F;0
42;Ì;0
38;F;0
63;F;0
43;Ì;0
40;Ì;0
68;Ì;0
31;Ì;0
35;Ì;0
34;Ì;0
31;Ì;0
49;F;0
39;F;0
47;F;0
52;Ì;0
16;Ì;0
38;Ì;0
46;F;0
41;Ì;0
60;F;0
25;F;66570.05
45;Ì;0
57;F;778391.86
41;F;0
25;F;343492.53
26;Ì;251207.75
42;F;24957.28
29;Ì;0
59;F;75335.7
27;Ì;0
24;F;0
31;Ì;0
51;F;494672.69
35;F;0
47;Ì;11587.43
33;F;0
33;Ì;0
37;F;486469.74
59;Ì;0
43;Ì;0
20;F;0
23;F;0
58;Ì;27915.42
32;Ì;0
46;F;12424.94
47;Ì;0
27;F;111813.68
51;Ì;0
17;F;0
51;F;97600
24;F;0
45;F;0
56;Ì;0
45;Ì;40448.34
16;Ì;0
46;Ì;0
61;F;0
54;Ì;42746.47
39;F;0
33;Ì;307162.83
21;Ì;0
38;Ì;0
63;Ì;0
49;Ì;0
34;Ì;345669.05
58;F;0
41;F;0
50;F;0
44;F;11516.55
56;F;29375.33
30;F;73518.6
47;F;0
39;F;0
43;F;0
31;F;0
40;F;446893.16
38;F;0
37;F;0
16;F;0
70;F;0
66;F;0
60;F;0
54;F;0
32;F;0
30;F;0
59;F;0
55;F;87629.58
46;F;1211889.122
43;F;176310.71
48;F;0
41;F;0
50;F;0
55;F;0
61;F;0
35;F;0
38;F;539236.07
36;F;1487632.59
41;Ì;0
63;Ì;0
48;Ì;49913.86
56;Ì;0
57;Ì;282230.81
40;Ì;0
37;Ì;0
42;Ì;412463.85
17;Ì;0
35;Ì;0
33;F;589748.21
18;F;0
46;F;192797.72
39;F;0
30;F;0
19;F;0
28;F;0
43;F;369570.92
60;F;0
38;F;0
36;Ì;0
45;Ì;0
42;Ì;163552.43
25;Ì;0
41;Ì;0
59;Ì;0
40;F;0
49;F;213794.44
35;Ì;542419.78
26;Ì;0
30;F;0
61;F;1221564.02
49;F;0
49;F;0
34;F;4990.76
61;F;0
52;F;0
43;F;0
41;F;0
56;F;0
53;F;0
31;F;0
28;F;0
43;F;941979.66
52;F;0
42;F;281042.73
53;F;0
35;F;110729.16
38;F;0
35;F;136746.19
47;Ì;709481.96
30;Ì;860169.24
34;Ì;113222.44
51;Ì;0
43;Ì;0
55;Ì;0
36;Ì;0
64;Ì;0
53;Ì;0
51;Ì;0
47;Ì;0
67;Ì;0
56;Ì;0
45;Ì;0
59;Ì;1335282.81
38;Ì;272459.37
27;Ì;0
31;Ì;0
32;Ì;0
38;Ì;0
55;Ì;0
42;Ì;110369.07
29;Ì;0
33;Ì;0
31;Ì;0
35;Ì;0
46;Ì;0
19;Ì;0
40;Ì;744470.83
52;Ì;0
51;Ì;0
31;Ì;0
54;Ì;0
59;Ì;0
57;Ì;811922.96
27;Ì;90000
18;Ì;0
71;Ì;0
37;Ì;0
42;Ì;0
48;Ì;1768
45;Ì;0
31;Ì;24971.8
28;F;0
39;F;80159.35
43;F;183777.02
37;F;0
67;Ì;0
43;Ì;0
27;Ì;0
29;Ì;0
22;Ì;0
58;Ì;0
68;Ì;0
42;F;0
39;F;0
48;Ì;0
37;F;594310.55
29;Ì;117915.44
43;Ì;0
51;F;0
18;F;0
47;F;0
23;F;0
36;F;0
22;F;0
29;Ì;0
34;Ì;0
35;Ì;0
51;F;0
28;F;0
74;F;0
64;Ì;38353.59
47;F;161146.17
72;Ì;0
66;Ì;0
32;F;10884.07
42;F;263703.97
51;F;0
57;F;0
47;F;0
27;F;0
30;Ì;0
20;Ì;0
36;Ì;0
44;F;0
73;Ì;0
29;F;0
46;Ì;0
39;Ì;0
44;F;0
54;F;478078.37
34;Ì;55762.76
58;Ì;59804.11
39;F;0
38;Ì;79795.33
36;Ì;0
43;Ì;997470
25;Ì;0
44;;0
54;F;0
24;F;0
61;Ì;0
27;F;0
40;F;0
24;Ì;0
46;Ì;51094.96
34;F;0
18;Ì;0
49;F;0
46;F;0
25;Ì;0
25;F;0
23;F;0
23;F;256665.01
48;;0
40;F;0
24;Ì;843546.12
58;F;0
41;F;0
38;F;412774.24
69;;0
45;F;0
50;Ì;0
47;F;0
58;F;0
54;Ì;998443.41
35;F;0
72;F;0
35;F;0
28;F;0
39;Ì;0
23;Ì;0
48;Ì;0
43;Ì;165518.44
30;Ì;310594.28
35;;0
47;Ì;0
37;Ì;0
42;Ì;0
54;Ì;0
40;Ì;0
34;Ì;347928.39
46;F;970243.66
52;F;0
62;F;0
67;F;0
35;F;86810.31
44;Ì;0
18;Ì;0
30;F;0
73;F;0
72;F;0
63;F;0
59;Ì;91689.65
23;F;253709.3
53;F;0
24;Ì;0
40;F;0
39;Ì;0
56;Ì;0
32;Ì;0
26;Ì;0
36;Ì;0
40;F;0
45;F;0
45;F;0
40;F;0
35;F;0
35;Ì;0
39;Ì;0
45;F;15781.9
42;Ì;0
59;F;0
39;F;0
53;F;193897.72
61;Ì;18443.16
33;Ì;0
33;Ì;0
40;Ì;29858.91
54;F;0
57;F;0
27;Ì;1228162.42
37;Ì;0
35;F;0
36;Ì;0
33;F;0
31;F;0
59;Ì;0
44;;0
38;Ì;0
42;F;799052.65
28;Ì;0
33;F;0
77;Ì;0
41;Ì;0
34;F;0
40;F;0
23;F;0
32;Ì;0
45;F;0
28;Ì;0
41;F;169278.83
33;F;135146.21
45;F;0
43;F;0
28;F;0
29;Ì;0
39;Ì;0
40;Ì;80000
46;Ì;0
29;F;74358.09
42;Ì;1404054.3
38;Ì;0
70;Ì;0
69;Ì;0
25;F;0
78;F;0
60;F;0
47;F;43755.51
46;Ì;0
39;Ì;46918.87
66;F;0
33;F;0
51;Ì;0
26;Ì;0
53;Ì;0
40;Ì;0
57;Ì;0
23;Ì;0
39;Ì;349074.07
28;Ì;134681.22
45;Ì;45370.84
46;Ì;105364.32
44;F;0
57;F;0
54;F;0
49;Ì;0
32;Ì;0
48;Ì;503385.26
46;Ì;0
46;F;665136.82
34;Ì;0
61;F;0
48;F;0
36;F;0
32;F;15772.78
27;F;0
16;F;0
41;F;0
32;Ì;4824.79
45;Ì;48446.69
31;Ì;0
27;Ì;0
55;F;0
50;F;0
31;F;0
48;F;0
45;F;386192.16
34;Ì;44900.56
36;F;0
39;F;0
26;F;0
62;Ì;0
40;Ì;0
33;Ì;0
22;Ì;0
29;Ì;0
56;Ì;0
22;Ì;0
27;Ì;0
26;Ì;0
42;Ì;0
60;Ì;257593.75
58;Ì;857503.88
50;Ì;0
52;Ì;0
38;Ì;0
57;Ì;582717.81
53;Ì;0
60;Ì;0
43;F;350543.13
26;F;0
58;F;0
54;F;0
41;Ì;0
32;Ì;42706.55
23;Ì;0
37;Ì;0
51;Ì;47365.31
59;Ì;0
55;F;1762257.98
48;Ì;0
32;F;0
46;F;0
35;F;0
32;Ì;336207.69
61;F;0
52;F;676143.8
52;Ì;238178.81
34;F;0
30;F;0
46;Ì;0
36;Ì;0
42;Ì;0
43;Ì;732507.64
23;Ì;0
39;Ì;0
34;F;277202.08
79;F;0
40;F;0
48;Ì;643777.96
32;F;0
41;F;2446163.743
29;Ì;0
55;Ì;0
57;Ì;0
44;F;43192.09
34;Ì;0
47;F;0
55;Ì;53088.34
46;Ì;145904.45
32;Ì;0
22;F;0
63;Ì;0
47;Ì;0
48;F;414030.67
47;Ì;0
51;F;0
31;Ì;977955.74
44;Ì;0
45;Ì;0
62;F;0
32;Ì;425389.97
48;F;389312.58
53;F;0
56;Ì;428119.74
28;F;0
47;Ì;0
35;F;0
61;Ì;377528.91
57;F;102955.72
36;F;0
27;F;0
32;Ì;0
39;F;237805.93
42;Ì;0
25;F;415723.09
34;Ì;0
47;Ì;0
22;Ì;0
42;Ì;0
45;F;0
41;Ì;0
60;Ì;0
35;F;0
51;Ì;0
57;F;0
32;Ì;0
33;Ì;0
40;Ì;0
34;Ì;550628.78
27;F;282427.66
25;Ì;0
45;F;0
74;Ì;0
40;F;0
47;Ì;895906.18
34;F;135723.19
55;F;0
24;F;0
64;F;39355.9
26;Ì;0
53;Ì;0
34;F;0
53;Ì;166020.85
28;Ì;0
19;Ì;0
22;Ì;0
42;Ì;0
39;Ì;0
50;Ì;0
55;Ì;0
48;Ì;0
43;Ì;67052.24
53;Ì;0
46;Ì;0
43;Ì;276744.21
44;F;65001.62
38;F;0
45;F;0
50;F;37530.52
44;F;0
49;F;159813.1
29;Ì;0
31;Ì;0
41;F;0
62;Ì;0
61;F;0
47;Ì;57317.98
46;Ì;1098030.09
29;F;0
34;Ì;0
43;F;135457.7
59;F;0
30;F;0
49;F;0
56;Ì;0
54;Ì;0
31;F;0
44;F;0
23;Ì;0
30;F;0
46;Ì;0
68;Ì;35471.69
56;Ì;0
21;F;0
31;F;159529.42
17;F;0
27;F;0
23;F;0
42;F;219988.46
51;F;0
54;Ì;0
30;F;1067361.3
36;F;235258.78
32;F;0
32;F;0
47;F;0
60;Ì;0
71;Ì;0
22;Ì;0
34;Ì;0
51;Ì;0
26;Ì;622761.75
33;Ì;129929.06
34;Ì;0
72;Ì;0
43;Ì;0
42;F;0
31;Ì;0
19;F;0
68;F;86976.91
31;Ì;0
23;Ì;0
19;F;0
45;Ì;0
35;Ì;821847.88
59;Ì;0
50;F;1017498.86
33;F;0
46;F;0
58;Ì;0
52;Ì;62715.51
53;F;0
39;F;521845.34
32;Ì;484794.25
30;F;0
36;F;0
57;F;0
51;F;0
31;Ì;0
41;Ì;0
35;F;19353.6
47;F;0
49;F;0
45;F;17292.1
25;F;0
26;Ì;0
31;Ì;1015621.3
50;Ì;214848.61
39;Ì;112636.22
58;Ì;453111.8
28;Ì;0
44;F;0
35;F;0
66;F;0
45;F;0
62;Ì;0
58;Ì;771223.43
47;F;0
52;Ì;714748.6
46;F;0
61;F;0
50;Ì;205985.77
34;F;0
32;F;0
38;F;15767.94
31;F;0
35;F;0
38;Ì;198196.7
47;;0
39;Ì;82376.8
49;Ì;123232.22
40;Ì;0
52;Ì;0
53;Ì;0
33;Ì;0
60;Ì;0
29;F;0
49;Ì;0
26;F;3644.96
59;Ì;919512.85
24;F;0
46;F;173833.51
27;;0
20;F;0
56;F;0
30;Ì;0
74;F;0
